"","document","topic","gamma"
"20702","utropravda19171111.1.3",7,0.139511536338816
"20703","svobodnojeslovosoldata19170620.1.1",7,0.00043709169177981
"20704","svobodnojeslovosoldata19170706.1.2",7,0.000702994684179623
"20705","utropravda19170801.1.3",7,0.0343787952298487
"20706","utropravda19170818.1.2",7,0.000386660113486671
"20707","revelskojeslovo19170809.1.2",7,0.000189686302208538
"20708","svobodnojeslovosoldata19170714.1.1",7,0.000454890942905614
"20709","revelskojeslovo19170410.1.3",7,0.000357764907942656
"20710","revelskieizvestija19170315.1.4",7,0.00105815193859168
"20711","revelskojeslovo19170316.1.4",7,0.000561618741593684
"20712","revelskieizvestija19170330.1.2",7,0.000292246049988879
"20713","revelskojeslovo19170614.1.3",7,0.000369602251063793
"20714","tooljasojavnoukteat19170413.1.2",7,0.000297433685231751
"20715","tooljasojavnoukteat19170617.1.1",7,0.136269024351177
"20716","tooljasojavnoukteat19170629.1.4",7,0.318132757771955
"20717","tooljasojavnoukteat19170808.1.4",7,0.000395793431649293
"20718","tooljasojavnoukteat19171029.1.1",7,0.000543405134661262
"20719","utropravda19171230.1.2",7,0.20902870034327
"20720","revelskieizvestija19170615.1.3",7,0.000213901022763482
"20721","svobodnojeslovosoldata19170707.1.4",7,0.000365570383609518
"20722","tooljasojavnoukteat19170413.1.3",7,0.263964428860676
"20723","tooljasojavnoukteat19170421.1.1",7,0.000674688209090654
"20724","utropravda19170613.1.4",7,0.000552361834819967
"20725","tooljasojavnoukteat19170618.1.1",7,0.000391173467485872
"20726","utropravda19171027.1.2",7,0.000300097185277276
"20727","nasheslovo19171221.1.3",7,0.000196354821707957
"20728","tooljasojavnoukteat19170714.1.4",7,0.155927021462228
"20729","tooljasojavnoukteat19170910.1.4",7,0.00076738587676958
"20730","tooljasojavnoukteat19171010.1.4",7,0.000442867961294559
"20731","revelskojeslovo19170112.1.1",7,0.00014982737299151
"20732","svobodnojeslovosoldata19170803.1.4",7,0.000197512094918703
"20733","ekmteataja19170302.1.3",7,0.2120350945715
"20734","tooljasojavnoukteat19170705.1.1",7,0.000767385876769193
"20735","revelskojeslovo19170428.1.3",7,0.000395793431649232
"20736","revelskieizvestija19170614.1.1",7,0.000395793431649163
"20737","revelskojeslovo19170811.1.2",7,0.000591349624501627
"20738","tooljasojavnoukteat19171022.1.2",7,0.000273187079950268
"20739","revelskieizvestija19170118.1.1",7,0.00130547771373944
"20740","revelskieizvestija19170530.1.2",7,0.0244991647899238
"20741","tooljasojavnoukteat19170415.1.4",7,0.000248844322439309
"20742","ekmteataja19170817.1.1",7,0.839600016657783
"20743","revelskojeslovo19171024.1.4",7,0.000382249721543229
"20744","revelskojeslovo19171107.1.4",7,0.000661372933116245
"20745","ekmteataja19170216.1.1",7,0.578726512375118
"20746","revelskojeslovo19170811.1.1",7,0.000571191205522877
"20747","tooljasojavnoukteat19170526.1.3",7,0.0891432059743598
"20748","revelskojeslovo19170315.1.3",7,0.0344473808771432
"20749","revelskieizvestija19170313.1.2",7,0.000425979695675107
"20750","revelskojeslovo19170317.1.3",7,0.000377938808118162
"20751","revelskieizvestija19170208.1.4",7,0.000636259208472497
"20752","revelskojeslovo19170204.1.3",7,0.000311245936853628
"20753","revelskojeslovo19170805.1.3",7,0.118834748446348
"20754","revelskojeslovo19170914.1.1",7,0.000454890942905755
"20755","revelskojeslovo19170925.1.3",7,0.000339635585796475
"20756","tooljasojavnoukteat19170517.1.2",7,0.000361625531523224
"20757","tooljasojavnoukteat19170519.1.3",7,0.000437091691779304
"20758","tooljasojavnoukteat19170607.1.4",7,0.000377938808117632
"20759","tooljasojavnoukteat19170806.1.3",7,0.000518197010458791
"20760","tooljasojavnoukteat19171107.1.1",7,0.00053473427034378
"20761","utropravda19170908.1.4",7,0.195171680176665
"20762","utropravda19171214.1.3",7,0.000353985843754173
"20763","utropravda19171214.1.4",7,0.000913872547141093
"20764","revelskojeslovo19170119.1.1",7,0.0260801388093116
"20765","utropravda19170609.1.1",7,0.123266763835167
"20766","utropravda19170616.1.1",7,0.000648573051551098
"20767","utropravda19171024.1.4",7,0.273869745010346
"20768","nasheslovo19171124.1.1",7,0.136482152631493
"20769","revelskojeslovo19170506.1.3",7,0.000750206969676191
"20770","tooljasojavnoukteat19170416.1.2",7,0.000488012346947736
"20771","utropravda19170620.1.3",7,0.000216666920390006
"20772","tooljasojavnoukteat19170914.1.4",7,0.235758196079236
"20773","tooljasojavnoukteat19170711.1.2",7,0.000343112956089196
"20774","tooljasojavnoukteat19170804.1.2",7,0.000282395356041778
"20775","ekmteataja19170413.1.4",7,0.000174841563893259
"20776","svobodnojeslovosoldata19171216.1.3",7,0.000213901022763693
"20777","utropravda19171207.1.3",7,0.000481007744157374
"20778","nasheslovo19171216.1.1",7,0.000461150602326017
"20779","ekmteataja19170420.1.4",7,0.0007502069696759
"20780","svobodnojeslovosoldata19170514.1.1",7,0.00102576307375212
"20781","revelskieizvestija19170209.1.1",7,0.000395793431648993
"20782","revelskojeslovo19170828.1.4",7,0.000889612744604085
"20783","revelskojeslovo19170811.1.4",7,0.000365570383609746
"20784","utropravda19170613.1.3",7,0.158370462479819
"20785","svobodnojeslovosoldata19170421.1.2",7,0.000488012346947983
"20786","svobodnojeslovosoldata19170902.1.4",7,0.318261747298053
"20787","utropravda19170623.1.4",7,0.000415418683245835
"20788","revelskojeslovo19170707.1.2",7,0.00061298295337998
"20789","revelskieizvestija19170104.1.3",7,0.000461150602326524
"20790","tooljasojavnoukteat19170706.1.1",7,0.000461150602326037
"20791","tooljasojavnoukteat19170809.1.4",7,0.000995298095778797
"20792","tooljasojavnoukteat19170621.1.1",7,0.000294817048818152
"20793","revelskojeslovo19170121.1.3",7,0.000339635585796324
"20794","nasheslovo19171205.1.3",7,0.000785369977726214
"20795","nasheslovo19171220.1.3",7,0.000431464160561276
"20796","revelskojeslovo19170227.1.4",7,0.000612982953380035
"20797","tooljasojavnoukteat19170722.1.4",7,0.000420632909927068
"20798","tooljasojavnoukteat19171207.1.1",7,0.000415418683245348
"20799","svobodnojeslovosoldata19170427.1.5",7,0.000391173467486677
"20800","revelskieizvestija19170109.1.2",7,0.000601971990070665
"20801","revelskojeslovo19170704.1.1",7,0.0616448655250241
"20802","tooljasojavnoukteat19170713.1.4",7,0.000481007744156716
"20803","ekmteataja19170720.1.2",7,0.728695509384382
"20804","revelskieizvestija19170103.1.2",7,0.000308381804583613
"20805","revelskojeslovo19170102.1.1",7,0.000314163769805678
"20806","revelskojeslovo19170103.1.1",7,0.000405368665467169
"20807","revelskojeslovo19170201.1.1",7,0.000264560362791794
"20808","revelskojeslovo19170210.1.1",7,0.000369602251064101
"20809","revelskojeslovo19170315.1.1",7,0.00044286796129452
"20810","revelskojeslovo19170317.1.1",7,0.000207285673371624
"20811","revelskojeslovo19170619.1.1",7,0.10424560551521
"20812","revelskojeslovo19170805.1.1",7,0.000332888098338496
"20813","revelskieizvestija19170518.1.2",7,0.000361625531523207
"20814","revelskieizvestija19170327.1.4",7,0.000750206969675898
"20815","revelskojeslovo19170225.1.2",7,0.000329613904205366
"20816","revelskojeslovo19170818.1.2",7,0.000415418683245236
"20817","revelskieizvestija19170102.1.1",7,0.00084476235909706
"20818","tooljasojavnoukteat19170630.1.2",7,0.000448798944913758
"20819","svobodnojeslovosoldata19170503.1.2",7,0.000305569904027449
"20820","revelskojeslovo19170103.1.3",7,0.000256461797552861
"20821","ekmteataja19170420.1.3",7,0.000329613904205436
"20822","revelskojeslovo19170519.1.1",7,0.000571191205522383
"20823","revelskojeslovo19170708.1.1",7,0.000382249721543481
"20824","revelskojeslovo19170722.1.4",7,0.000395793431649475
"20825","revelskojeslovo19170111.1.3",7,0.00021527508774105
"20826","revelskojeslovo19170126.1.1",7,0.00018861867093968
"20827","revelskojeslovo19170708.1.4",7,0.000467584941210273
"20828","revelskojeslovo19170110.1.3",7,0.000648573051550131
"20829","tooljasojavnoukteat19171120.1.1",7,0.00170368672825763
"20830","utropravda19171209.1.2",7,0.000688550648028743
"20831","ekmteataja19170316.1.4",7,0.00037793880811754
"20832","revelskojeslovo19170727.1.4",7,0.00042597969567497
"20833","revelskieizvestija19170301.1.1",7,0.00022848482824242
"20834","utropravda19171130.1.2",7,0.000245202793380697
"20835","revelskieizvestija19170308.1.4",7,0.00130547771373944
"20836","revelskojeslovo19170804.1.1",7,0.127692459947962
"20837","svobodnojeslovosoldata19170719.1.1",7,0.000939492576216747
"20838","revelskojeslovo19170415.1.1",7,0.00075020696967616
"20839","revelskojeslovo19170421.1.1",7,0.000624404235839006
"20840","revelskojeslovo19170501.1.1",7,0.00032016669431129
"20841","revelskieizvestija19170406.1.2",7,0.000323255012607934
"20842","revelskieizvestija19170429.1.2",7,0.000702994684180496
"20843","revelskieizvestija19170323.1.2",7,0.000410332146326184
"20844","revelskojeslovo19170417.1.1",7,0.000357764907942347
"20845","tooljasojavnoukteat19170520.1.1",7,0.000534734270343891
"20846","tooljasojavnoukteat19170713.1.3",7,0.000149160496176531
"20847","tooljasojavnoukteat19171013.1.1",7,0.000329613904205394
"20848","tooljasojavnoukteat19171228.1.2",7,0.000373724045064743
"20849","utropravda19171202.1.2",7,0.00029224604998888
"20850","revelskojeslovo19170828.1.2",7,0.000561618741593391
"20851","revelskojeslovo19170620.1.1",7,0.0321374655186324
"20852","utropravda19171111.1.4",7,0.000305569904027711
"20853","tooljasojavnoukteat19170812.1.2",7,0.000248844322439198
"20854","tooljasojavnoukteat19171027.1.1",7,0.000442867961294644
"20855","tooljasojavnoukteat19170418.1.3",7,0.000391173467486017
"20856","nasheslovo19171212.1.2",7,0.000467584941210092
"20857","revelskojeslovo19170301.1.2",7,0.000377938808117638
"20858","revelskojeslovo19170413.1.3",7,0.00032016669431146
"20859","revelskojeslovo19170912.1.3",7,0.000339635585796506
"20860","revelskojeslovo19171118.1.3",7,0.000561618741593727
"20861","tooljasojavnoukteat19170407.1.3",7,0.000624404235839484
"20862","revelskieizvestija19170329.1.4",7,0.000581095641857694
"20863","revelskojeslovo19170329.1.4",7,0.000702994684180021
"20864","revelskojeslovo19170330.1.4",7,0.000461150602326463
"20865","revelskojeslovo19170601.1.2",7,0.000260448139702753
"20866","tooljasojavnoukteat19171020.1.4",7,0.000317136828013159
"20867","utropravda19170616.1.3",7,0.0544171906472745
"20868","svobodnojeslovosoldata19171123.1.4",7,0.000357764907942803
"20869","tooljasojavnoukteat19171207.1.3",7,0.000308381804583626
"20870","utropravda19170720.1.2",7,0.000256461797552865
"20871","tooljasojavnoukteat19171113.1.2",7,0.000561618741593553
"20872","revelskojeslovo19170123.1.4",7,0.000581095641858406
"20873","revelskojeslovo19170124.1.4",7,0.000454890942906183
"20874","revelskojeslovo19170529.1.4",7,0.000661372933116366
"20875","revelskojeslovo19170801.1.4",7,0.000502651933006975
"20876","revelskojeslovo19170925.1.4",7,0.000481007744156779
"20877","revelskojeslovo19170929.1.4",7,0.000461150602325872
"20878","revelskieizvestija19170329.1.3",7,0.000284795243725082
"20879","revelskojeslovo19170512.1.4",7,0.00039579343164916
"20880","tooljasojavnoukteat19170531.1.4",7,0.000234890784541987
"20881","tooljasojavnoukteat19170608.1.4",7,0.000410332146326331
"20882","tooljasojavnoukteat19170630.1.4",7,0.000661372933116647
"20883","tooljasojavnoukteat19170818.1.4",7,0.000357764907942778
"20884","nasheslovo19171201.1.3",7,0.120480401912834
"20885","utropravda19171130.1.3",7,0.00043146416056167
"20886","revelskieizvestija19170327.1.1",7,0.000425979695674959
"20887","revelskojeslovo19170509.1.2",7,0.000481007744156609
"20888","revelskieizvestija19170102.1.3",7,0.000292246049988841
"20889","revelskieizvestija19170318.1.1",7,0.000718057703075689
"20890","revelskieizvestija19170421.1.2",7,0.000474201374821178
"20891","revelskieizvestija19170505.1.2",7,0.000804217241535774
"20892","revelskojeslovo19170905.1.2",7,0.000410332146326315
"20893","revelskojeslovo19170913.1.2",7,0.000382249721543381
"20894","revelskojeslovo19170928.1.2",7,0.000939492576216642
"20895","tooljasojavnoukteat19170611.1.2",7,0.000386660113486622
"20896","tooljasojavnoukteat19171107.1.2",7,0.000320166694311952
"20897","svobodnojeslovosoldata19170714.1.3",7,0.000336227993008939
"20898","tooljasojavnoukteat19171110.1.3",7,0.000410332146326429
"20899","utropravda19170530.1.3",7,0.000326403490856181
"20900","revelskieizvestija19170407.1.2",7,0.000437091691779173
"20901","revelskojeslovo19170505.1.1",7,0.000488012346947643
"20902","revelskojeslovo19171028.1.2",7,0.000425979695675107
"20903","tooljasojavnoukteat19170927.1.1",7,0.000474201374821127
"20904","tooljasojavnoukteat19171211.1.4",7,0.00078536997772602
"20905","revelskojeslovo19171014.1.2",7,0.000750206969675834
"20906","ekmteataja19170706.1.1",7,0.885242601686171
"20907","revelskieizvestija19170517.1.1",7,0.00040052382848811
"20908","tooljasojavnoukteat19170618.1.2",7,0.00042597969567516
"20909","utropravda19170724.1.2",7,0.000425979695675236
"20910","utropravda19171112.1.4",7,0.000395793431649279
"20911","tooljasojavnoukteat19170801.1.2",7,0.000239936042295281
"20912","ekmteataja19170921.1.7",7,0.0892597248428853
"20913","revelskieizvestija19170424.1.4",7,0.000750206969675794
"20914","ekmteataja19170406.1.2",7,0.000420632909927367
"20915","revelskojeslovo19170301.1.1",7,0.000284795243724993
"20916","revelskojeslovo19170904.1.4",7,0.000823991338553165
"20917","revelskojeslovo19170209.1.1",7,0.000305569904028019
"20918","svobodnojeslovosoldata19170421.1.3",7,0.000329613904205849
"20919","revelskojeslovo19171106.1.2",7,0.000966590531617968
"20920","svobodnojeslovosoldata19170730.1.2",7,0.000648573051549866
"20921","tooljasojavnoukteat19170908.1.2",7,0.00026880452508761
"20922","utropravda19171205.1.2",7,0.000391173467486186
"20923","utropravda19171221.1.2",7,0.000474201374821129
"20924","revelskojeslovo19170628.1.4",7,0.000804217241535396
"20925","revelskieizvestija19170520.1.1",7,0.000461150602325885
"20926","revelskieizvestija19170608.1.1",7,0.000268804525087707
"20927","utropravda19171010.1.1",7,0.000308381804583547
"20928","ekmteataja19170427.1.8",7,0.000168681149748762
"20929","revelskieizvestija19170210.1.3",7,0.000995298095778892
"20930","revelskojeslovo19170503.1.4",7,0.000750206969676755
"20931","revelskojeslovo19170930.1.3",7,0.000913872547140648
"20932","tooljasojavnoukteat19171209.1.3",7,0.000248844322439568
"20933","revelskieizvestija19170103.1.1",7,0.000461150602325974
"20934","revelskieizvestija19170204.1.2",7,0.000415418683245397
"20935","revelskieizvestija19170327.1.3",7,0.000502651933007139
"20936","revelskojeslovo19171116.1.3",7,0.000510306114636689
"20937","revelskojeslovo19170804.1.3",7,0.0942210384087707
"20938","tooljasojavnoukteat19171018.1.4",7,0.0529669394579658
"20939","utropravda19170629.1.3",7,0.270523612832512
"20940","revelskojeslovo19170221.1.2",7,0.000213901022763427
"20941","revelskojeslovo19170221.1.3",7,0.00030009718527677
"20942","revelskojeslovo19170629.1.3",7,0.070963803375543
"20943","ekmteataja19170803.1.2",7,0.884308083095412
"20944","ekmteataja19170629.1.1",7,0.871765302719136
"20945","revelskieizvestija19170228.1.1",7,0.000420632909927003
"20946","revelskieizvestija19170410.1.2",7,0.000323255012607732
"20947","revelskieizvestija19170506.1.1",7,0.000636259208472495
"20948","revelskieizvestija19170526.1.1",7,0.000431464160561282
"20949","revelskieizvestija19170622.1.3",7,0.000688550648028189
"20950","revelskojeslovo19170223.1.3",7,0.0427662806875238
"20951","revelskojeslovo19170515.1.2",7,0.000448798944913665
"20952","revelskojeslovo19170627.1.2",7,0.000308381804583677
"20953","revelskojeslovo19170701.1.2",7,0.000365570383609307
"20954","revelskojeslovo19170715.1.2",7,0.000395793431649036
"20955","revelskojeslovo19170725.1.2",7,0.00032016669431127
"20956","revelskojeslovo19170210.1.2",7,0.000661372933116491
"20957","revelskieizvestija19170517.1.3",7,0.000674688209090333
"20958","tooljasojavnoukteat19170922.1.1",7,0.000339635585796378
"20959","tooljasojavnoukteat19171001.1.2",7,0.000377938808117582
"20960","tooljasojavnoukteat19170426.1.2",7,0.000305569904027653
"20961","svobodnojeslovosoldata19170917.1.3",7,0.000395793431649142
"20962","revelskojeslovo19170630.1.1",7,0.000561618741594379
"20963","tooljasojavnoukteat19170812.1.1",7,0.000425979695675481
"20964","tooljasojavnoukteat19170820.1.1",7,0.000718057703076383
"20965","svobodnojeslovosoldata19170422.1.2",7,0.000395793431649196
"20966","svobodnojeslovosoldata19170621.1.1",7,0.000718057703075609
"20967","tooljasojavnoukteat19170806.1.2",7,0.000284795243725306
"20968","tooljasojavnoukteat19171001.1.3",7,0.144569199662303
"20969","tooljasojavnoukteat19171209.1.1",7,0.000302808819311136
"20970","tooljasojavnoukteat19170411.1.1",7,0.000461150602325977
"20971","tooljasojavnoukteat19170414.1.1",7,0.000571191205522395
"20972","revelskojeslovo19170323.1.3",7,0.0968380404470638
"20973","revelskojeslovo19170503.1.3",7,0.000939492576217191
"20974","revelskojeslovo19170708.1.2",7,0.000400523828488048
"20975","svobodnojeslovosoldata19171219.1.4",7,0.611815078975572
"20976","ekmteataja19170330.1.3",7,0.000365570383609392
"20977","svobodnojeslovosoldata19171202.1.2",7,0.000415418683245751
"20978","revelskieizvestija19170125.1.1",7,0.0007673858767691
"20979","ekmteataja19170112.1.17",7,0.000176685201200796
"20980","ekmteataja19170309.1.1",7,0.590183350807218
"20981","revelskojeslovo19170225.1.3",7,0.000425979695675426
"20982","revelskojeslovo19170501.1.3",7,0.00105815193859082
"20983","tooljasojavnoukteat19171216.1.4",7,0.000733780364636178
"20984","revelskieizvestija19170201.1.3",7,0.00039579343164912
"20985","revelskojeslovo19170102.1.2",7,0.000225411115163452
"20986","revelskojeslovo19170401.1.2",7,0.000311245936853702
"20987","tooljasojavnoukteat19170917.1.1",7,0.000191858238353602
"20988","utropravda19171202.1.3",7,0.000510306114637749
"20989","ekmteataja19170302.1.4",7,0.000195211031010741
"20990","ekmteataja19170126.1.4",7,0.000294817048817483
"20991","revelskojeslovo19170911.1.3",7,0.000624404235839028
"20992","tooljasojavnoukteat19170521.1.2",7,0.000448798944914556
"20993","tooljasojavnoukteat19170530.1.1",7,0.000844762359097296
"20994","tooljasojavnoukteat19170604.1.1",7,0.00032961390420536
"20995","svobodnojeslovosoldata19170430.1.2",7,0.000939492576216829
"20996","tooljasojavnoukteat19170511.1.1",7,0.000405368665467562
"20997","nasheslovo19171201.1.4",7,0.000823991338553323
"20998","revelskojeslovo19170915.1.2",7,0.000591349624501646
"20999","nasheslovo19171220.1.2",7,0.000591349624501927
"21000","nasheslovo19171123.1.2",7,0.000785369977726054
"21001","revelskieizvestija19170211.1.1",7,0.000518197010459316
"21002","utropravda19171216.1.2",7,0.000601971990070991
"21003","revelskojeslovo19170529.1.2",7,0.000674688209090229
"21004","revelskojeslovo19170609.1.2",7,0.000601971990071213
"21005","tooljasojavnoukteat19170613.1.3",7,0.118939384938159
"21006","nasheslovo19171218.1.1",7,0.000431464160561394
"21007","revelskojeslovo19170703.1.2",7,0.000510306114636409
"21008","revelskojeslovo19170617.1.2",7,0.000395793431649026
"21009","tooljasojavnoukteat19170328.1.2",7,0.000674688209091511
"21010","revelskieizvestija19170519.1.1",7,0.000425979695675067
"21011","revelskieizvestija19170519.1.2",7,0.000431464160561185
"21012","revelskojeslovo19171117.1.1",7,0.000844762359097481
"21013","revelskojeslovo19170726.1.3",7,0.000410332146326262
"21014","tooljasojavnoukteat19170330.1.4",7,0.215691181649582
"21015","revelskojeslovo19170117.1.2",7,0.000300097185276599
"21016","revelskojeslovo19170125.1.3",7,0.000264560362792082
"21017","revelskojeslovo19170330.1.2",7,0.000208575804483232
"21018","utropravda19170811.1.1",7,0.000510306114636705
"21019","tooljasojavnoukteat19170824.1.1",7,0.000273187079950402
"21020","utropravda19170915.1.3",7,0.000474201374821368
"21021","revelskojeslovo19170114.1.3",7,0.0002709780838062
"21022","svobodnojeslovosoldata19171209.1.4",7,0.000317136828013547
"21023","tooljasojavnoukteat19170720.1.3",7,0.000282395356041749
"21024","tooljasojavnoukteat19171103.1.3",7,0.000601971990071211
"21025","tooljasojavnoukteat19171108.1.3",7,0.000329613904205748
"21026","tooljasojavnoukteat19171128.1.3",7,0.000268804525087719
"21027","revelskojeslovo19170803.1.1",7,0.000767385876769297
"21028","revelskojeslovo19170913.1.1",7,0.000365570383609913
"21029","svobodnojeslovosoldata19170511.1.6",7,0.00066137293311711
"21030","svobodnojeslovosoldata19170707.1.3",7,0.000702994684179768
"21031","svobodnojeslovosoldata19170708.1.2",7,0.409021907573893
"21032","tooljasojavnoukteat19170514.1.3",7,0.000395793431649412
"21033","tooljasojavnoukteat19170707.1.3",7,0.000292246049988885
"21034","tooljasojavnoukteat19170923.1.3",7,0.000234890784542155
"21035","tooljasojavnoukteat19171213.1.1",7,0.000636259208472828
"21036","utropravda19171104.1.2",7,0.695631895976996
"21037","utropravda19170720.1.4",7,0.000353985843754401
"21038","revelskojeslovo19170828.1.3",7,0.000329613904205546
"21039","svobodnojeslovosoldata19170907.1.4",7,0.000674688209090494
"21040","utropravda19170724.1.4",7,0.000552361834820296
"21041","svobodnojeslovosoldata19170902.1.1",7,0.000750206969675853
"21042","utropravda19170905.1.3",7,0.000287236271080838
"21043","tooljasojavnoukteat19170517.1.3",7,0.000543405134661211
"21044","ekmteataja19171026.1.3",7,0.00026248814638572
"21045","tooljasojavnoukteat19171228.1.4",7,0.00125652885584021
"21046","revelskojeslovo19170214.1.3",7,0.000228484828242578
"21047","revelskojeslovo19170531.1.2",7,0.000273187079950311
"21048","utropravda19171006.1.1",7,0.000750206969676108
"21049","revelskojeslovo19170508.1.2",7,0.000448798944913649
"21050","revelskieizvestija19170506.1.3",7,0.000601971990070869
"21051","tooljasojavnoukteat19170602.1.4",7,0.000369602251063624
"21052","revelskieizvestija19170316.1.1",7,0.000461150602325876
"21053","revelskieizvestija19170323.1.1",7,0.000361625531523163
"21054","revelskojeslovo19170316.1.1",7,0.000405368665467711
"21055","ekmteataja19170525.1.2",7,0.000534734270343838
"21056","nasheslovo19171209.1.3",7,0.000442867961294551
"21057","revelskieizvestija19170614.1.2",7,0.000474201374821099
"21058","svobodnojeslovosoldata19170421.1.1",7,0.00436908504398811
"21059","revelskojeslovo19170306.1.1",7,0.000889612744604088
"21060","svobodnojeslovosoldata19170729.1.2",7,0.000591349624502027
"21061","revelskieizvestija19170615.1.2",7,0.000357764907942276
"21062","utropravda19171219.1.1",7,0.00071805770307557
"21063","utropravda19170929.1.3",7,0.000323255012608032
"21064","utropravda19171003.1.1",7,0.000467584941210067
"21065","utropravda19171114.1.3",7,0.000624404235841054
"21066","svobodnojeslovosoldata19170720.1.1",7,0.000410332146326329
"21067","revelskieizvestija19170214.1.1",7,0.000415418683245402
"21068","revelskieizvestija19170603.1.4",7,0.530208860030358
"21069","revelskieizvestija19170605.1.4",7,0.752994631527674
"21070","revelskieizvestija19170412.1.1",7,0.000302808819311078
"21071","revelskieizvestija19170228.1.2",7,0.000591349624501618
"21072","utropravda19170710.1.2",7,0.000750206969675922
"21073","revelskieizvestija19170622.1.2",7,0.000343112956089149
"21074","revelskojeslovo19170926.1.1",7,0.000767385876769443
"21075","revelskojeslovo19170113.1.3",7,0.000336227993008813
"21076","tooljasojavnoukteat19170720.1.1",7,0.000308381804583528
"21077","tooljasojavnoukteat19171205.1.1",7,0.000350285781442652
"21078","utropravda19171128.1.1",7,0.000431464160561423
"21079","utropravda19171209.1.4",7,0.211339119100429
"21080","revelskieizvestija19170311.1.1",7,0.000581095641857863
"21081","revelskieizvestija19170218.1.1",7,0.000502651933007178
"21082","revelskieizvestija19170228.1.3",7,0.000294817048817863
"21083","tooljasojavnoukteat19170823.1.1",7,0.0395719206087804
"21084","revelskieizvestija19170525.1.2",7,0.000382249721543303
"21085","revelskojeslovo19170918.1.1",7,0.000518197010458018
"21086","revelskieizvestija19170215.1.3",7,0.00032961390420539
"21087","revelskojeslovo19170610.1.2",7,0.000526335773917595
"21088","revelskojeslovo19170328.1.1",7,0.000314163769805785
"21089","revelskojeslovo19170311.1.2",7,0.000198683090446342
"21090","tooljasojavnoukteat19171025.1.4",7,0.00135839482333888
"21091","utropravda19170804.1.1",7,0.000804217241535572
"21092","utropravda19171207.1.4",7,0.251743252099764
"21093","tooljasojavnoukteat19170519.1.4",7,0.000405368665467341
"21094","tooljasojavnoukteat19170712.1.4",7,0.000571191205522293
"21095","tooljasojavnoukteat19171223.1.3",7,0.000454890942906305
"21096","ekmteataja19170309.1.3",7,0.000995298095779993
"21097","revelskojeslovo19170323.1.1",7,0.000481007744156586
"21098","revelskieizvestija19170411.1.3",7,0.000382249721543381
"21099","revelskojeslovo19170211.1.1",7,0.00023654879533611
"21100","svobodnojeslovosoldata19170510.1.3",7,0.000400523828488045
"21101","svobodnojeslovosoldata19170707.1.2",7,0.000357764907942357
"21102","revelskieizvestija19170210.1.2",7,0.000561618741593362
"21103","revelskieizvestija19170315.1.3",7,0.00141578312655443
"21104","revelskojeslovo19170211.1.4",7,0.000674688209090233
"21105","revelskieizvestija19170602.1.1",7,0.000275432387294014
"21106","revelskojeslovo19170327.1.2",7,0.000365570383609556
"21107","revelskojeslovo19171107.1.2",7,0.000395793431649052
"21108","revelskojeslovo19170916.1.3",7,0.000294817048817596
"21109","utropravda19170717.1.1",7,0.000377938808117794
"21110","utropravda19171121.1.1",7,0.00057119120552282
"21111","revelskojeslovo19170302.1.2",7,0.000329613904205196
"21112","utropravda19170919.1.2",7,0.04541790501217
"21113","utropravda19170919.1.4",7,0.000405368665468105
"21114","revelskojeslovo19170629.1.1",7,0.000733780364636614
"21115","tooljasojavnoukteat19170815.1.3",7,0.000314163769805808
"21116","revelskieizvestija19170527.1.3",7,0.000481007744156666
"21117","tooljasojavnoukteat19171220.1.1",7,0.000467584941210235
"21118","revelskojeslovo19170502.1.3",7,0.000624404235839123
"21119","ekmteataja19170309.1.2",7,0.203707526798106
"21120","ekmteataja19170330.1.1",7,0.751981584187688
"21121","tooljasojavnoukteat19170414.1.2",7,0.000395793431649212
"21122","tooljasojavnoukteat19170916.1.3",7,0.000329613904205236
"21123","revelskojeslovo19171028.1.1",7,0.000601971990070669
"21124","utropravda19171019.1.1",7,0.000415418683245453
"21125","ekmteataja19170112.1.16",7,0.000238230379143901
"21126","nasheslovo19171211.1.4",7,0.000636259208472662
"21127","revelskieizvestija19170206.1.3",7,0.000534734270343672
"21128","tooljasojavnoukteat19170604.1.2",7,0.000561618741593626
"21129","svobodnojeslovosoldata19170518.1.1",7,0.000581095641858323
"21130","revelskojeslovo19170426.1.4",7,0.000495223971405899
"21131","revelskojeslovo19170427.1.4",7,0.000353985843754649
"21132","revelskojeslovo19170506.1.4",7,0.000939492576216601
"21133","revelskojeslovo19170912.1.4",7,0.000377938808117581
"21134","revelskojeslovo19171007.1.3",7,0.000702994684180058
"21135","revelskojeslovo19171108.1.4",7,0.000866607643537804
"21136","revelskieizvestija19170419.1.4",7,0.000767385876769237
"21137","revelskojeslovo19171114.1.4",7,0.000552361834819669
"21138","tooljasojavnoukteat19170627.1.1",7,0.000488012346948059
"21139","nasheslovo19171212.1.3",7,0.00063625920847249
"21140","tooljasojavnoukteat19171215.1.2",7,0.000311245936853944
"21141","svobodnojeslovosoldata19170723.1.2",7,0.000591349624501657
"21142","utropravda19170530.1.2",7,0.000336227993008997
"21143","utropravda19170808.1.4",7,0.374496350564687
"21144","revelskojeslovo19170628.1.3",7,0.000612982953380455
"21145","tooljasojavnoukteat19170606.1.4",7,0.000373724045065112
"21146","tooljasojavnoukteat19170407.1.2",7,0.000518197010458374
"21147","revelskieizvestija19170316.1.4",7,0.000939492576217178
"21148","ekmteataja19170119.1.7",7,0.000636259208473091
